filename,n_rows,n_cols,file_path
1653753993.dcm,2776,2082,../train_images/64522/1653753993.dcm
2080211489.dcm,2776,2082,../train_images/64522/2080211489.dcm
638457799.dcm,2776,2082,../train_images/64522/638457799.dcm
1053660528.dcm,4096,3328,../train_images/64534/1053660528.dcm
1420658905.dcm,4096,3328,../train_images/64534/1420658905.dcm
1551728826.dcm,4096,3328,../train_images/64534/1551728826.dcm
1882709023.dcm,4096,3328,../train_images/64534/1882709023.dcm
453797042.dcm,4096,3328,../train_images/64534/453797042.dcm
792499698.dcm,4096,3328,../train_images/64534/792499698.dcm
1699471020.dcm,4096,3328,../train_images/6454/1699471020.dcm
2060419889.dcm,4096,3328,../train_images/6454/2060419889.dcm
763212919.dcm,4096,3328,../train_images/6454/763212919.dcm
798784831.dcm,4096,3328,../train_images/6454/798784831.dcm
1126646501.dcm,3328,2560,../train_images/64540/1126646501.dcm
1131564281.dcm,3328,2560,../train_images/64540/1131564281.dcm
1231666124.dcm,3328,2560,../train_images/64540/1231666124.dcm
1347402382.dcm,3328,2560,../train_images/64540/1347402382.dcm
1680688932.dcm,3328,2560,../train_images/64540/1680688932.dcm
1786539511.dcm,3328,2560,../train_images/64540/1786539511.dcm
964956158.dcm,3328,2560,../train_images/64540/964956158.dcm
1395938168.dcm,3062,2394,../train_images/64542/1395938168.dcm
1560792498.dcm,3062,2394,../train_images/64542/1560792498.dcm
609550622.dcm,3062,2394,../train_images/64542/609550622.dcm
692577474.dcm,3062,2394,../train_images/64542/692577474.dcm
2039796021.dcm,2294,1914,../train_images/64546/2039796021.dcm
410669409.dcm,2294,1914,../train_images/64546/410669409.dcm
430044942.dcm,2294,1914,../train_images/64546/430044942.dcm
823007603.dcm,2294,1914,../train_images/64546/823007603.dcm
892093477.dcm,2294,1914,../train_images/64546/892093477.dcm
941867792.dcm,2294,1914,../train_images/64546/941867792.dcm
1161805852.dcm,3328,2560,../train_images/64549/1161805852.dcm
1617266765.dcm,3328,2560,../train_images/64549/1617266765.dcm
723803213.dcm,3328,2560,../train_images/64549/723803213.dcm
926217971.dcm,3328,2560,../train_images/64549/926217971.dcm
1169342196.dcm,3328,2560,../train_images/64550/1169342196.dcm
1924646642.dcm,3328,2560,../train_images/64550/1924646642.dcm
2005355296.dcm,3328,2560,../train_images/64550/2005355296.dcm
298239307.dcm,3328,2560,../train_images/64550/298239307.dcm
582680700.dcm,3328,2560,../train_images/64550/582680700.dcm
1481955000.dcm,5355,4915,../train_images/64551/1481955000.dcm
1749518662.dcm,5355,4915,../train_images/64551/1749518662.dcm
305696937.dcm,5355,4915,../train_images/64551/305696937.dcm
384911413.dcm,5355,4915,../train_images/64551/384911413.dcm
1275940570.dcm,3328,2560,../train_images/64553/1275940570.dcm
1438440119.dcm,3328,2560,../train_images/64553/1438440119.dcm
1610080297.dcm,3328,2560,../train_images/64553/1610080297.dcm
1785622407.dcm,3328,2560,../train_images/64553/1785622407.dcm
1251453480.dcm,5355,4915,../train_images/64554/1251453480.dcm
2030467391.dcm,5355,4915,../train_images/64554/2030467391.dcm
261959276.dcm,5355,4915,../train_images/64554/261959276.dcm
66516689.dcm,5355,4915,../train_images/64554/66516689.dcm
812979924.dcm,5355,4915,../train_images/64554/812979924.dcm
127874395.dcm,5355,4915,../train_images/64557/127874395.dcm
1318659017.dcm,5355,4915,../train_images/64557/1318659017.dcm
1567384795.dcm,5355,4915,../train_images/64557/1567384795.dcm
457361144.dcm,5355,4915,../train_images/64557/457361144.dcm
1120438153.dcm,2776,2082,../train_images/64564/1120438153.dcm
1190289587.dcm,2776,2082,../train_images/64564/1190289587.dcm
1287257555.dcm,2776,2082,../train_images/64564/1287257555.dcm
1611213397.dcm,2776,2082,../train_images/64564/1611213397.dcm
362516011.dcm,2776,2082,../train_images/64564/362516011.dcm
1530467436.dcm,3328,2560,../train_images/64565/1530467436.dcm
1607842690.dcm,3328,2560,../train_images/64565/1607842690.dcm
1608199808.dcm,3328,2560,../train_images/64565/1608199808.dcm
864802701.dcm,3328,2560,../train_images/64565/864802701.dcm
1133332124.dcm,5355,4915,../train_images/64567/1133332124.dcm
1512397919.dcm,5355,4915,../train_images/64567/1512397919.dcm
1602287486.dcm,5355,4915,../train_images/64567/1602287486.dcm
1870698318.dcm,5355,4915,../train_images/64567/1870698318.dcm
26892166.dcm,2776,2082,../train_images/64568/26892166.dcm
41422926.dcm,2776,2082,../train_images/64568/41422926.dcm
68056070.dcm,2776,2082,../train_images/64568/68056070.dcm
745059476.dcm,2776,2082,../train_images/64568/745059476.dcm
1830506298.dcm,4096,3328,../train_images/64569/1830506298.dcm
203712071.dcm,4096,3328,../train_images/64569/203712071.dcm
229660285.dcm,4096,3328,../train_images/64569/229660285.dcm
647404649.dcm,4096,3328,../train_images/64569/647404649.dcm
1030942572.dcm,4096,3328,../train_images/64573/1030942572.dcm
135056665.dcm,4096,3328,../train_images/64573/135056665.dcm
1774549239.dcm,4096,3328,../train_images/64573/1774549239.dcm
78207176.dcm,4096,3328,../train_images/64573/78207176.dcm
810431272.dcm,4096,3328,../train_images/64573/810431272.dcm
1145746642.dcm,4096,3328,../train_images/64578/1145746642.dcm
1161866333.dcm,4096,3328,../train_images/64578/1161866333.dcm
1172528738.dcm,4096,3328,../train_images/64578/1172528738.dcm
1454370508.dcm,4096,3328,../train_images/64578/1454370508.dcm
1661458083.dcm,4096,3328,../train_images/64578/1661458083.dcm
2006924824.dcm,4096,3328,../train_images/64578/2006924824.dcm
254471047.dcm,4096,3328,../train_images/64578/254471047.dcm
399896261.dcm,4096,3328,../train_images/64578/399896261.dcm
815797060.dcm,4096,3328,../train_images/64578/815797060.dcm
145991994.dcm,4096,3328,../train_images/64581/145991994.dcm
1665759841.dcm,4096,3328,../train_images/64581/1665759841.dcm
1680441902.dcm,4096,3328,../train_images/64581/1680441902.dcm
1721567225.dcm,4096,3328,../train_images/64581/1721567225.dcm
1977121421.dcm,4096,3328,../train_images/64581/1977121421.dcm
671506661.dcm,4096,3328,../train_images/64581/671506661.dcm
1033639713.dcm,2776,2082,../train_images/64583/1033639713.dcm
1476273257.dcm,2776,2082,../train_images/64583/1476273257.dcm
1777822001.dcm,2776,2082,../train_images/64583/1777822001.dcm
1800974810.dcm,2776,2082,../train_images/64583/1800974810.dcm
1998782421.dcm,2776,2082,../train_images/64583/1998782421.dcm
904675088.dcm,2776,2082,../train_images/64583/904675088.dcm
1034379119.dcm,5355,4915,../train_images/64593/1034379119.dcm
135476544.dcm,5355,4915,../train_images/64593/135476544.dcm
1884554059.dcm,5355,4915,../train_images/64593/1884554059.dcm
342746905.dcm,5355,4915,../train_images/64593/342746905.dcm
1037337935.dcm,3328,2560,../train_images/64594/1037337935.dcm
1942487894.dcm,3328,2560,../train_images/64594/1942487894.dcm
604845804.dcm,3328,2560,../train_images/64594/604845804.dcm
772759904.dcm,3328,2560,../train_images/64594/772759904.dcm
1205638491.dcm,3328,2560,../train_images/64595/1205638491.dcm
1956445009.dcm,3328,2560,../train_images/64595/1956445009.dcm
2049381705.dcm,3328,2560,../train_images/64595/2049381705.dcm
332693390.dcm,3328,2560,../train_images/64595/332693390.dcm
943382131.dcm,3328,2560,../train_images/64595/943382131.dcm
1018783495.dcm,2776,2082,../train_images/646/1018783495.dcm
1737485162.dcm,2776,2082,../train_images/646/1737485162.dcm
1823227591.dcm,2776,2082,../train_images/646/1823227591.dcm
238005361.dcm,2776,2082,../train_images/646/238005361.dcm
1002147693.dcm,2776,2082,../train_images/64603/1002147693.dcm
1881785214.dcm,2776,2082,../train_images/64603/1881785214.dcm
2075069392.dcm,2776,2082,../train_images/64603/2075069392.dcm
279491704.dcm,2776,2082,../train_images/64603/279491704.dcm
340107419.dcm,2776,2082,../train_images/64603/340107419.dcm
110933853.dcm,4096,3328,../train_images/64613/110933853.dcm
1119853664.dcm,4096,3328,../train_images/64613/1119853664.dcm
779007166.dcm,4096,3328,../train_images/64613/779007166.dcm
920522800.dcm,4096,3328,../train_images/64613/920522800.dcm
1085085884.dcm,4096,3328,../train_images/64634/1085085884.dcm
1856397216.dcm,4096,3328,../train_images/64634/1856397216.dcm
371878839.dcm,4096,3328,../train_images/64634/371878839.dcm
400846200.dcm,4096,3328,../train_images/64634/400846200.dcm
610819090.dcm,4096,3328,../train_images/64634/610819090.dcm
944334715.dcm,4096,3328,../train_images/64634/944334715.dcm
1324213791.dcm,3328,2560,../train_images/64652/1324213791.dcm
1588302943.dcm,3328,2560,../train_images/64652/1588302943.dcm
1787978479.dcm,3328,2560,../train_images/64652/1787978479.dcm
188402445.dcm,3328,2560,../train_images/64652/188402445.dcm
372282038.dcm,3328,2560,../train_images/64652/372282038.dcm
668049441.dcm,3328,2560,../train_images/64652/668049441.dcm
99612427.dcm,3328,2560,../train_images/64652/99612427.dcm
1099008523.dcm,3328,2560,../train_images/6466/1099008523.dcm
1437281520.dcm,3328,2560,../train_images/6466/1437281520.dcm
1676568297.dcm,3328,2560,../train_images/6466/1676568297.dcm
255267372.dcm,3328,2560,../train_images/6466/255267372.dcm
50058509.dcm,3328,2560,../train_images/6466/50058509.dcm
1511599829.dcm,5355,4915,../train_images/64669/1511599829.dcm
1772646709.dcm,5355,4915,../train_images/64669/1772646709.dcm
2049657363.dcm,5355,4915,../train_images/64669/2049657363.dcm
377360183.dcm,5355,4915,../train_images/64669/377360183.dcm
1653618739.dcm,3328,2560,../train_images/64673/1653618739.dcm
1729702327.dcm,3328,2560,../train_images/64673/1729702327.dcm
1807862036.dcm,3328,2560,../train_images/64673/1807862036.dcm
184161647.dcm,3328,2560,../train_images/64673/184161647.dcm
62012469.dcm,3328,2560,../train_images/64673/62012469.dcm
1096417800.dcm,4096,3328,../train_images/64682/1096417800.dcm
1152401661.dcm,4096,3328,../train_images/64682/1152401661.dcm
1784754036.dcm,4096,3328,../train_images/64682/1784754036.dcm
918797427.dcm,4096,3328,../train_images/64682/918797427.dcm
1515100837.dcm,2776,2082,../train_images/64690/1515100837.dcm
1636804427.dcm,2776,2082,../train_images/64690/1636804427.dcm
244282642.dcm,2776,2082,../train_images/64690/244282642.dcm
869350747.dcm,2776,2082,../train_images/64690/869350747.dcm
1149931964.dcm,2294,1914,../train_images/64696/1149931964.dcm
1219779908.dcm,2294,1914,../train_images/64696/1219779908.dcm
147643015.dcm,2294,1914,../train_images/64696/147643015.dcm
1760415092.dcm,2294,1914,../train_images/64696/1760415092.dcm
272880112.dcm,2294,1914,../train_images/64696/272880112.dcm
305702950.dcm,2294,1914,../train_images/64696/305702950.dcm
530362208.dcm,2294,1914,../train_images/64696/530362208.dcm
1208629554.dcm,5355,4915,../train_images/64707/1208629554.dcm
1376756140.dcm,5355,4915,../train_images/64707/1376756140.dcm
1699402159.dcm,5355,4915,../train_images/64707/1699402159.dcm
881664142.dcm,5355,4915,../train_images/64707/881664142.dcm
18835104.dcm,2776,2082,../train_images/64708/18835104.dcm
1927212037.dcm,2776,2082,../train_images/64708/1927212037.dcm
517440457.dcm,2776,2082,../train_images/64708/517440457.dcm
631143819.dcm,2776,2082,../train_images/64708/631143819.dcm
1704335715.dcm,5355,4915,../train_images/6471/1704335715.dcm
2021082624.dcm,5355,4915,../train_images/6471/2021082624.dcm
498789750.dcm,5355,4915,../train_images/6471/498789750.dcm
742337148.dcm,5355,4915,../train_images/6471/742337148.dcm
1520084608.dcm,5355,4915,../train_images/64711/1520084608.dcm
1899891688.dcm,5355,4915,../train_images/64711/1899891688.dcm
533850084.dcm,5355,4915,../train_images/64711/533850084.dcm
921330796.dcm,5355,4915,../train_images/64711/921330796.dcm
1281357509.dcm,4096,3328,../train_images/64714/1281357509.dcm
1727863819.dcm,4096,3328,../train_images/64714/1727863819.dcm
473468870.dcm,4096,3328,../train_images/64714/473468870.dcm
713892833.dcm,4096,3328,../train_images/64714/713892833.dcm
1063698300.dcm,4096,3328,../train_images/64716/1063698300.dcm
133252256.dcm,4096,3328,../train_images/64716/133252256.dcm
1698648426.dcm,4096,3328,../train_images/64716/1698648426.dcm
974954158.dcm,4096,3328,../train_images/64716/974954158.dcm
146058358.dcm,3328,2560,../train_images/64721/146058358.dcm
186358657.dcm,3328,2560,../train_images/64721/186358657.dcm
27370129.dcm,3328,2560,../train_images/64721/27370129.dcm
602968140.dcm,3328,2560,../train_images/64721/602968140.dcm
854653152.dcm,3328,2560,../train_images/64721/854653152.dcm
1034477468.dcm,4096,3328,../train_images/64722/1034477468.dcm
1121948452.dcm,3328,2560,../train_images/64722/1121948452.dcm
1818508386.dcm,4096,3328,../train_images/64722/1818508386.dcm
775632465.dcm,3328,2560,../train_images/64722/775632465.dcm
1339002996.dcm,3062,2394,../train_images/64725/1339002996.dcm
2089181919.dcm,3062,2394,../train_images/64725/2089181919.dcm
224985084.dcm,3062,2394,../train_images/64725/224985084.dcm
401860199.dcm,3062,2394,../train_images/64725/401860199.dcm
1052754474.dcm,2776,2082,../train_images/64726/1052754474.dcm
1641693198.dcm,2776,2082,../train_images/64726/1641693198.dcm
1840839155.dcm,2776,2082,../train_images/64726/1840839155.dcm
98419952.dcm,2776,2082,../train_images/64726/98419952.dcm
1458462004.dcm,4096,3328,../train_images/64729/1458462004.dcm
153320641.dcm,4096,3328,../train_images/64729/153320641.dcm
391010946.dcm,4096,3328,../train_images/64729/391010946.dcm
565836887.dcm,4096,3328,../train_images/64729/565836887.dcm
602229524.dcm,4096,3328,../train_images/64729/602229524.dcm
1557995758.dcm,2776,2082,../train_images/64730/1557995758.dcm
482300617.dcm,2776,2082,../train_images/64730/482300617.dcm
582666406.dcm,2776,2082,../train_images/64730/582666406.dcm
704945290.dcm,2776,2082,../train_images/64730/704945290.dcm
1025954500.dcm,4096,3328,../train_images/64731/1025954500.dcm
447265853.dcm,4096,3328,../train_images/64731/447265853.dcm
566399889.dcm,4096,3328,../train_images/64731/566399889.dcm
97357122.dcm,4096,3328,../train_images/64731/97357122.dcm
1007103050.dcm,3062,2394,../train_images/64736/1007103050.dcm
297949440.dcm,3062,2394,../train_images/64736/297949440.dcm
391649850.dcm,3062,2394,../train_images/64736/391649850.dcm
39476588.dcm,3062,2394,../train_images/64736/39476588.dcm
794095107.dcm,3062,2394,../train_images/64736/794095107.dcm
1224108793.dcm,4096,3328,../train_images/64737/1224108793.dcm
1458492726.dcm,4096,3328,../train_images/64737/1458492726.dcm
1701923548.dcm,4096,3328,../train_images/64737/1701923548.dcm
2105587140.dcm,4096,3328,../train_images/64737/2105587140.dcm
1120539170.dcm,4096,3328,../train_images/64745/1120539170.dcm
1529970552.dcm,4096,3328,../train_images/64745/1529970552.dcm
2061466831.dcm,4096,3328,../train_images/64745/2061466831.dcm
417861938.dcm,4096,3328,../train_images/64745/417861938.dcm
54900395.dcm,4096,3328,../train_images/64745/54900395.dcm
1350666041.dcm,4096,3328,../train_images/64749/1350666041.dcm
1371689021.dcm,4096,3328,../train_images/64749/1371689021.dcm
250613907.dcm,4096,3328,../train_images/64749/250613907.dcm
498148886.dcm,4096,3328,../train_images/64749/498148886.dcm
536498345.dcm,4096,3328,../train_images/64749/536498345.dcm
867033526.dcm,4096,3328,../train_images/64749/867033526.dcm
952525670.dcm,4096,3328,../train_images/64749/952525670.dcm
963303794.dcm,4096,3328,../train_images/64749/963303794.dcm
973531578.dcm,4096,3328,../train_images/64749/973531578.dcm
1399226454.dcm,4096,3328,../train_images/64751/1399226454.dcm
1459237304.dcm,4096,3328,../train_images/64751/1459237304.dcm
1910009464.dcm,4096,3328,../train_images/64751/1910009464.dcm
2121120835.dcm,4096,3328,../train_images/64751/2121120835.dcm
296894645.dcm,4096,3328,../train_images/64751/296894645.dcm
715084228.dcm,4096,3328,../train_images/64751/715084228.dcm
1117316096.dcm,3328,2560,../train_images/64752/1117316096.dcm
1234120811.dcm,3328,2560,../train_images/64752/1234120811.dcm
150119907.dcm,3328,2560,../train_images/64752/150119907.dcm
179255430.dcm,3328,2560,../train_images/64752/179255430.dcm
1838737227.dcm,3328,2560,../train_images/64752/1838737227.dcm
1642105466.dcm,5355,4915,../train_images/64759/1642105466.dcm
2114144427.dcm,5355,4915,../train_images/64759/2114144427.dcm
68319073.dcm,5355,4915,../train_images/64759/68319073.dcm
796004120.dcm,5355,4915,../train_images/64759/796004120.dcm
1687277847.dcm,4096,3328,../train_images/64766/1687277847.dcm
266139718.dcm,4096,3328,../train_images/64766/266139718.dcm
306197189.dcm,4096,3328,../train_images/64766/306197189.dcm
437017505.dcm,4096,3328,../train_images/64766/437017505.dcm
1461907344.dcm,5355,4915,../train_images/64770/1461907344.dcm
2116105793.dcm,5355,4915,../train_images/64770/2116105793.dcm
244735919.dcm,5355,4915,../train_images/64770/244735919.dcm
585617997.dcm,5355,4915,../train_images/64770/585617997.dcm
1555918196.dcm,5355,4915,../train_images/64776/1555918196.dcm
1734083285.dcm,5355,4915,../train_images/64776/1734083285.dcm
42143445.dcm,5355,4915,../train_images/64776/42143445.dcm
439113877.dcm,5355,4915,../train_images/64776/439113877.dcm
1699271993.dcm,4096,3328,../train_images/64787/1699271993.dcm
1705494362.dcm,4096,3328,../train_images/64787/1705494362.dcm
1810807718.dcm,4096,3328,../train_images/64787/1810807718.dcm
404527054.dcm,4096,3328,../train_images/64787/404527054.dcm
1061546091.dcm,5355,4915,../train_images/64788/1061546091.dcm
1339628776.dcm,5355,4915,../train_images/64788/1339628776.dcm
1346164921.dcm,5355,4915,../train_images/64788/1346164921.dcm
975582221.dcm,5355,4915,../train_images/64788/975582221.dcm
178161327.dcm,3328,2560,../train_images/64789/178161327.dcm
2079200727.dcm,3328,2560,../train_images/64789/2079200727.dcm
596676678.dcm,3328,2560,../train_images/64789/596676678.dcm
713177006.dcm,3328,2560,../train_images/64789/713177006.dcm
1167661905.dcm,2776,2082,../train_images/64797/1167661905.dcm
1757889831.dcm,2776,2082,../train_images/64797/1757889831.dcm
2027847411.dcm,2776,2082,../train_images/64797/2027847411.dcm
2128723631.dcm,2776,2082,../train_images/64797/2128723631.dcm
1517151330.dcm,2776,2082,../train_images/648/1517151330.dcm
1596966751.dcm,2776,2082,../train_images/648/1596966751.dcm
1921313223.dcm,2776,2082,../train_images/648/1921313223.dcm
926582933.dcm,2776,2082,../train_images/648/926582933.dcm
1498647764.dcm,2776,2082,../train_images/64804/1498647764.dcm
2107818833.dcm,2776,2082,../train_images/64804/2107818833.dcm
611939005.dcm,2776,2082,../train_images/64804/611939005.dcm
808599833.dcm,2776,2082,../train_images/64804/808599833.dcm
123631398.dcm,4096,3328,../train_images/64818/123631398.dcm
1669032358.dcm,4096,3328,../train_images/64818/1669032358.dcm
1842217454.dcm,4096,3328,../train_images/64818/1842217454.dcm
82380603.dcm,4096,3328,../train_images/64818/82380603.dcm
1042174816.dcm,2294,1914,../train_images/64819/1042174816.dcm
1186138305.dcm,2294,1914,../train_images/64819/1186138305.dcm
524314912.dcm,2294,1914,../train_images/64819/524314912.dcm
767183583.dcm,2294,1914,../train_images/64819/767183583.dcm
1471452228.dcm,4096,3328,../train_images/64821/1471452228.dcm
2137133823.dcm,4096,3328,../train_images/64821/2137133823.dcm
261440807.dcm,4096,3328,../train_images/64821/261440807.dcm
680464985.dcm,4096,3328,../train_images/64821/680464985.dcm
1915807686.dcm,4096,3328,../train_images/64823/1915807686.dcm
1955009674.dcm,4096,3328,../train_images/64823/1955009674.dcm
447502608.dcm,4096,3328,../train_images/64823/447502608.dcm
649568752.dcm,4096,3328,../train_images/64823/649568752.dcm
1375063922.dcm,3328,2560,../train_images/64835/1375063922.dcm
1434701486.dcm,3328,2560,../train_images/64835/1434701486.dcm
1970202036.dcm,3328,2560,../train_images/64835/1970202036.dcm
755885872.dcm,3328,2560,../train_images/64835/755885872.dcm
1218499619.dcm,4096,3328,../train_images/64846/1218499619.dcm
1969971922.dcm,4096,3328,../train_images/64846/1969971922.dcm
440925112.dcm,4096,3328,../train_images/64846/440925112.dcm
540464326.dcm,4096,3328,../train_images/64846/540464326.dcm
55220012.dcm,4096,3328,../train_images/64846/55220012.dcm
993563732.dcm,4096,3328,../train_images/64846/993563732.dcm
176471248.dcm,3328,2560,../train_images/64848/176471248.dcm
1860372295.dcm,3328,2560,../train_images/64848/1860372295.dcm
1989474918.dcm,3328,2560,../train_images/64848/1989474918.dcm
425840965.dcm,3328,2560,../train_images/64848/425840965.dcm
701539888.dcm,3328,2560,../train_images/64848/701539888.dcm
962979110.dcm,3328,2560,../train_images/64848/962979110.dcm
1752279064.dcm,2294,1914,../train_images/64851/1752279064.dcm
1908738364.dcm,2294,1914,../train_images/64851/1908738364.dcm
550173956.dcm,2294,1914,../train_images/64851/550173956.dcm
62742011.dcm,2294,1914,../train_images/64851/62742011.dcm
1749199868.dcm,4096,3328,../train_images/64852/1749199868.dcm
253509806.dcm,4096,3328,../train_images/64852/253509806.dcm
411788339.dcm,4096,3328,../train_images/64852/411788339.dcm
591934607.dcm,4096,3328,../train_images/64852/591934607.dcm
1108041967.dcm,2776,2082,../train_images/64859/1108041967.dcm
1469140636.dcm,2776,2082,../train_images/64859/1469140636.dcm
1495640720.dcm,2776,2082,../train_images/64859/1495640720.dcm
712836272.dcm,2776,2082,../train_images/64859/712836272.dcm
1213165036.dcm,5355,4915,../train_images/64862/1213165036.dcm
1225220211.dcm,5355,4915,../train_images/64862/1225220211.dcm
1577826833.dcm,5355,4915,../train_images/64862/1577826833.dcm
676104854.dcm,5355,4915,../train_images/64862/676104854.dcm
1111660083.dcm,4096,3328,../train_images/64869/1111660083.dcm
1767325399.dcm,4096,3328,../train_images/64869/1767325399.dcm
581647103.dcm,4096,3328,../train_images/64869/581647103.dcm
618701578.dcm,4096,3328,../train_images/64869/618701578.dcm
151547488.dcm,5355,4915,../train_images/64878/151547488.dcm
1764245828.dcm,5355,4915,../train_images/64878/1764245828.dcm
2020277104.dcm,5355,4915,../train_images/64878/2020277104.dcm
308382887.dcm,5355,4915,../train_images/64878/308382887.dcm
25063096.dcm,2776,2082,../train_images/6488/25063096.dcm
398484143.dcm,2776,2082,../train_images/6488/398484143.dcm
697214269.dcm,2776,2082,../train_images/6488/697214269.dcm
849827747.dcm,2776,2082,../train_images/6488/849827747.dcm
1026907908.dcm,2776,2082,../train_images/64881/1026907908.dcm
1056642269.dcm,2776,2082,../train_images/64881/1056642269.dcm
1095867366.dcm,2776,2082,../train_images/64881/1095867366.dcm
1105247830.dcm,2776,2082,../train_images/64881/1105247830.dcm
1132701535.dcm,4096,3328,../train_images/64883/1132701535.dcm
1448504011.dcm,4096,3328,../train_images/64883/1448504011.dcm
176822159.dcm,4096,3328,../train_images/64883/176822159.dcm
1895558234.dcm,4096,3328,../train_images/64883/1895558234.dcm
2123378911.dcm,4096,3328,../train_images/64883/2123378911.dcm
1045241488.dcm,2776,2082,../train_images/64885/1045241488.dcm
1308602448.dcm,2776,2082,../train_images/64885/1308602448.dcm
233982216.dcm,2776,2082,../train_images/64885/233982216.dcm
728466675.dcm,2776,2082,../train_images/64885/728466675.dcm
113953291.dcm,5355,4915,../train_images/64890/113953291.dcm
1263883233.dcm,5355,4915,../train_images/64890/1263883233.dcm
462522426.dcm,5355,4915,../train_images/64890/462522426.dcm
966140470.dcm,5355,4915,../train_images/64890/966140470.dcm
1785930574.dcm,4740,3540,../train_images/64891/1785930574.dcm
280213846.dcm,4740,3540,../train_images/64891/280213846.dcm
359165307.dcm,4740,3540,../train_images/64891/359165307.dcm
409926763.dcm,4740,3540,../train_images/64891/409926763.dcm
1019275086.dcm,4096,3328,../train_images/64897/1019275086.dcm
1192622105.dcm,4096,3328,../train_images/64897/1192622105.dcm
1671500001.dcm,4096,3328,../train_images/64897/1671500001.dcm
1932034542.dcm,4096,3328,../train_images/64897/1932034542.dcm
672292312.dcm,4096,3328,../train_images/64897/672292312.dcm
1006933947.dcm,2294,1914,../train_images/64898/1006933947.dcm
1850873294.dcm,2294,1914,../train_images/64898/1850873294.dcm
324062317.dcm,2294,1914,../train_images/64898/324062317.dcm
63055650.dcm,2294,1914,../train_images/64898/63055650.dcm
1096652045.dcm,4096,3328,../train_images/64903/1096652045.dcm
1280447739.dcm,4096,3328,../train_images/64903/1280447739.dcm
233227844.dcm,4096,3328,../train_images/64903/233227844.dcm
31206352.dcm,4096,3328,../train_images/64903/31206352.dcm
1216714014.dcm,4096,3328,../train_images/64908/1216714014.dcm
1880660195.dcm,4096,3328,../train_images/64908/1880660195.dcm
1922052710.dcm,4096,3328,../train_images/64908/1922052710.dcm
615106371.dcm,4096,3328,../train_images/64908/615106371.dcm
1260584837.dcm,2776,2082,../train_images/64912/1260584837.dcm
1874073155.dcm,2776,2082,../train_images/64912/1874073155.dcm
230249201.dcm,2776,2082,../train_images/64912/230249201.dcm
525625330.dcm,2776,2082,../train_images/64912/525625330.dcm
1268002856.dcm,4096,3328,../train_images/64915/1268002856.dcm
1612397217.dcm,4096,3328,../train_images/64915/1612397217.dcm
2001608137.dcm,4096,3328,../train_images/64915/2001608137.dcm
708714585.dcm,4096,3328,../train_images/64915/708714585.dcm
1151673550.dcm,3328,2560,../train_images/64917/1151673550.dcm
1319886752.dcm,3328,2560,../train_images/64917/1319886752.dcm
902095192.dcm,3328,2560,../train_images/64917/902095192.dcm
930746719.dcm,3328,2560,../train_images/64917/930746719.dcm
134742352.dcm,5355,4915,../train_images/64926/134742352.dcm
1581875451.dcm,5355,4915,../train_images/64926/1581875451.dcm
790299259.dcm,5355,4915,../train_images/64926/790299259.dcm
917567682.dcm,5355,4915,../train_images/64926/917567682.dcm
1743917346.dcm,2776,2082,../train_images/64930/1743917346.dcm
1754969656.dcm,2776,2082,../train_images/64930/1754969656.dcm
1990009234.dcm,2776,2082,../train_images/64930/1990009234.dcm
2024346917.dcm,2776,2082,../train_images/64930/2024346917.dcm
1000557024.dcm,4096,3328,../train_images/64939/1000557024.dcm
1210635482.dcm,4096,3328,../train_images/64939/1210635482.dcm
1579974235.dcm,4096,3328,../train_images/64939/1579974235.dcm
240664876.dcm,4096,3328,../train_images/64939/240664876.dcm
281306709.dcm,4096,3328,../train_images/64939/281306709.dcm
1733450959.dcm,4096,3328,../train_images/64944/1733450959.dcm
1902276858.dcm,4096,3328,../train_images/64944/1902276858.dcm
1918008509.dcm,4096,3328,../train_images/64944/1918008509.dcm
19599347.dcm,4096,3328,../train_images/64944/19599347.dcm
560799721.dcm,4096,3328,../train_images/64944/560799721.dcm
611837882.dcm,4096,3328,../train_images/64944/611837882.dcm
715558534.dcm,4096,3328,../train_images/64944/715558534.dcm
1248955216.dcm,4096,3328,../train_images/64952/1248955216.dcm
1414645432.dcm,4096,3328,../train_images/64952/1414645432.dcm
180695163.dcm,4096,3328,../train_images/64952/180695163.dcm
1814346502.dcm,4096,3328,../train_images/64952/1814346502.dcm
498559502.dcm,4096,3328,../train_images/64952/498559502.dcm
929601797.dcm,4096,3328,../train_images/64952/929601797.dcm
1305773827.dcm,4096,3328,../train_images/64956/1305773827.dcm
1997115272.dcm,4096,3328,../train_images/64956/1997115272.dcm
2003060027.dcm,4096,3328,../train_images/64956/2003060027.dcm
742080106.dcm,4096,3328,../train_images/64956/742080106.dcm
1328650671.dcm,3328,2560,../train_images/6496/1328650671.dcm
1787246210.dcm,3328,2560,../train_images/6496/1787246210.dcm
330015152.dcm,3328,2560,../train_images/6496/330015152.dcm
892548913.dcm,3328,2560,../train_images/6496/892548913.dcm
465664631.dcm,2776,2082,../train_images/6497/465664631.dcm
645211788.dcm,2776,2082,../train_images/6497/645211788.dcm
900020815.dcm,2776,2082,../train_images/6497/900020815.dcm
974953015.dcm,2776,2082,../train_images/6497/974953015.dcm
1419582589.dcm,2776,2082,../train_images/64973/1419582589.dcm
1904594164.dcm,2776,2082,../train_images/64973/1904594164.dcm
2103891737.dcm,2776,2082,../train_images/64973/2103891737.dcm
